Clause,mainVerb,mainReferent,Gold
"Date: Tue, 1 Aug 2000 02:27:00 -0700 (PDT)",,,CANNOT_DECIDE
From: steven.kean@enron.com,,,CANNOT_DECIDE
"To: michael.terraso@enron.com, karen.denne@enron.com",,,CANNOT_DECIDE
Subject: Corporate Watch article,,,CANNOT_DECIDE
Mime-Version: 1.0,,,CANNOT_DECIDE
Content-Type: text/plain; charset=us-ascii,,,CANNOT_DECIDE
Content-Transfer-Encoding: 7bit,,,CANNOT_DECIDE
"X-From: Steven J Kean X-To: Michael Terraso, Karen Denne X-cc: X-bcc: X-Folder: \Steven_Kean_Dec2000_1\Notes Folders\All documents X-Origin:",,,CANNOT_DECIDE
KEAN-S X-FileName: skean.,,,CANNOT_DECIDE
nsf,,,CANNOT_DECIDE
---------------------- Forwarded by Steven J Kean/HOU/EES on 08/01/2000 09:24,,,DYNAMIC
AM ---------------------------,,,CANNOT_DECIDE
Sherri Sera@ENRON,,,CANNOT_DECIDE
08/01/2000 09:15 AM,,,CANNOT_DECIDE
"To: Steven J Kean/HOU/EES@EES, Mark Palmer/Corp/Enron@ENRON",,,CANNOT_DECIDE
cc:,,,CANNOT_DECIDE
Subject: Corporate Watch article,,,CANNOT_DECIDE
"Steve, Mark -",,,CANNOT_DECIDE
Here's the link to the entire message in the event,'s,Date,STATIVE
you're interested...,'re,you,STATIVE
you'll go through several links to get all the information,go,you,DYNAMIC
that was posted.,posted,information,DYNAMIC
"In addition to the Corporate Watch article, there is an Environmental Defense Scorecard on Enron's Methanol Plant in Deer Park, TX, and the old Amnesty International article on human rights issues in India...",is,Scorecard,STATIVE
http://boards.fool.com/Message.asp?id=1100058000814000&sort=postdate,,,CANNOT_DECIDE
